100.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 100.000000 
100.000000 62.500000 53.125000 50.781250 50.195312 50.048828 50.012207 50.003052 50.000763 50.000191 50.000048 50.000012 50.000003 50.000001 50.000000 50.000000 50.000000 50.000000 50.000000 50.000000 50.000000 50.000000 50.000000 50.000000 50.000000 50.000000 50.000000 50.000000 50.000000 50.000000 50.000000 50.000000 50.000000 50.000000 50.000000 50.000000 50.000000 50.000000 50.000000 50.000000 50.000000 50.000000 50.000000 50.000000 50.000000 50.000000 50.000000 50.000000 50.000000 50.000000 50.000000 50.000000 50.000000 50.000000 50.000000 50.000000 50.000000 50.000000 50.000000 50.000000 50.000000 50.000000 50.000000 50.000000 50.000000 50.000000 50.000000 50.000000 50.000000 50.000000 50.000000 50.000000 50.000000 50.000000 50.000000 50.000000 50.000000 50.000000 50.000000 50.000000 50.000000 50.000000 50.000000 50.000000 50.000000 50.000000 50.000000 50.000000 50.000000 50.000000 50.000000 50.000000 50.000000 50.000000 50.000000 50.000000 50.000000 50.000000 56.250000 100.000000 
100.000000 78.125000 70.312500 67.773438 66.992188 66.760254 66.693115 66.674042 66.668701 66.667223 66.666818 66.666707 66.666678 66.666670 66.666667 66.666667 66.666667 66.666667 66.666667 66.666667 66.666667 66.666667 66.666667 66.666667 66.666667 66.666667 66.666667 66.666667 66.666667 66.666667 66.666667 66.666667 66.666667 66.666667 66.666667 66.666667 66.666667 66.666667 66.666667 66.666667 66.666667 66.666667 66.666667 66.666667 66.666667 66.666667 66.666667 66.666667 66.666667 66.666667 66.666667 66.666667 66.666667 66.666667 66.666667 66.666667 66.666667 66.666667 66.666667 66.666667 66.666667 66.666667 66.666667 66.666667 66.666667 66.666667 66.666667 66.666667 66.666667 66.666667 66.666667 66.666667 66.666667 66.666667 66.666667 66.666667 66.666667 66.666667 66.666667 66.666667 66.666667 66.666667 66.666667 66.666667 66.666667 66.666667 66.666667 66.666667 66.666667 66.666667 66.666667 66.666667 66.666667 66.666667 66.666667 66.666667 66.666667 66.666667 74.479167 100.000000 
100.000000 82.031250 75.585938 75.000000 75.000000 75.000000 75.000000 75.000000 75.000000 75.000000 75.000000 75.000000 75.000000 75.000000 75.000000 75.000000 75.000000 75.000000 75.000000 75.000000 75.000000 75.000000 75.000000 75.000000 75.000000 75.000000 75.000000 75.000000 75.000000 75.000000 75.000000 75.000000 75.000000 75.000000 75.000000 75.000000 75.000000 75.000000 75.000000 75.000000 75.000000 75.000000 75.000000 75.000000 75.000000 75.000000 75.000000 75.000000 75.000000 75.000000 75.000000 75.000000 75.000000 75.000000 75.000000 75.000000 75.000000 75.000000 75.000000 75.000000 75.000000 75.000000 75.000000 75.000000 75.000000 75.000000 75.000000 75.000000 75.000000 75.000000 75.000000 75.000000 75.000000 75.000000 75.000000 75.000000 75.000000 75.000000 75.000000 75.000000 75.000000 75.000000 75.000000 75.000000 75.000000 75.000000 75.000000 75.000000 75.000000 75.000000 75.000000 75.000000 75.000000 75.000000 75.000000 75.000000 75.000000 75.000000 75.000000 100.000000 
100.000000 83.007812 77.148438 75.537109 75.000000 75.000000 75.000000 75.000000 75.000000 75.000000 75.000000 75.000000 75.000000 75.000000 75.000000 75.000000 75.000000 75.000000 75.000000 75.000000 75.000000 75.000000 75.000000 75.000000 75.000000 75.000000 75.000000 75.000000 75.000000 75.000000 75.000000 75.000000 75.000000 75.000000 75.000000 75.000000 75.000000 75.000000 75.000000 75.000000 75.000000 75.000000 75.000000 75.000000 75.000000 75.000000 75.000000 75.000000 75.000000 75.000000 75.000000 75.000000 75.000000 75.000000 75.000000 75.000000 75.000000 75.000000 75.000000 75.000000 75.000000 75.000000 75.000000 75.000000 75.000000 75.000000 75.000000 75.000000 75.000000 75.000000 75.000000 75.000000 75.000000 75.000000 75.000000 75.000000 75.000000 75.000000 75.000000 75.000000 75.000000 75.000000 75.000000 75.000000 75.000000 75.000000 75.000000 75.000000 75.000000 75.000000 75.000000 75.000000 75.000000 75.000000 75.000000 75.000000 75.000000 75.000000 75.000000 100.000000 
100.000000 83.251953 77.600098 75.784302 75.000000 75.000000 75.000000 75.000000 75.000000 75.000000 75.000000 75.000000 75.000000 75.000000 75.000000 75.000000 75.000000 75.000000 75.000000 75.000000 75.000000 75.000000 75.000000 75.000000 75.000000 75.000000 75.000000 75.000000 75.000000 75.000000 75.000000 75.000000 75.000000 75.000000 75.000000 75.000000 75.000000 75.000000 75.000000 75.000000 75.000000 75.000000 75.000000 75.000000 75.000000 75.000000 75.000000 75.000000 75.000000 75.000000 75.000000 75.000000 75.000000 75.000000 75.000000 75.000000 75.000000 75.000000 75.000000 75.000000 75.000000 75.000000 75.000000 75.000000 75.000000 75.000000 75.000000 75.000000 75.000000 75.000000 75.000000 75.000000 75.000000 75.000000 75.000000 75.000000 75.000000 75.000000 75.000000 75.000000 75.000000 75.000000 75.000000 75.000000 75.000000 75.000000 75.000000 75.000000 75.000000 75.000000 75.000000 75.000000 75.000000 75.000000 75.000000 75.000000 75.000000 75.000000 75.000000 100.000000 
100.000000 83.312988 77.728271 75.878143 75.000000 75.000000 75.000000 75.000000 75.000000 75.000000 75.000000 75.000000 75.000000 75.000000 75.000000 75.000000 75.000000 75.000000 75.000000 75.000000 75.000000 75.000000 75.000000 75.000000 75.000000 75.000000 75.000000 75.000000 75.000000 75.000000 75.000000 75.000000 75.000000 75.000000 75.000000 75.000000 75.000000 75.000000 75.000000 75.000000 75.000000 75.000000 75.000000 75.000000 75.000000 75.000000 75.000000 75.000000 75.000000 75.000000 75.000000 75.000000 75.000000 75.000000 75.000000 75.000000 75.000000 75.000000 75.000000 75.000000 75.000000 75.000000 75.000000 75.000000 75.000000 75.000000 75.000000 75.000000 75.000000 75.000000 75.000000 75.000000 75.000000 75.000000 75.000000 75.000000 75.000000 75.000000 75.000000 75.000000 75.000000 75.000000 75.000000 75.000000 75.000000 75.000000 75.000000 75.000000 75.000000 75.000000 75.000000 75.000000 75.000000 75.000000 75.000000 75.000000 75.000000 75.000000 75.000000 100.000000 
100.000000 83.328247 77.764130 75.910568 75.000000 75.000000 75.000000 75.000000 75.000000 75.000000 75.000000 75.000000 75.000000 75.000000 75.000000 75.000000 75.000000 75.000000 75.000000 75.000000 75.000000 75.000000 75.000000 75.000000 75.000000 75.000000 75.000000 75.000000 75.000000 75.000000 75.000000 75.000000 75.000000 75.000000 75.000000 75.000000 75.000000 75.000000 75.000000 75.000000 75.000000 75.000000 75.000000 75.000000 75.000000 75.000000 75.000000 75.000000 75.000000 75.000000 75.000000 75.000000 75.000000 75.000000 75.000000 75.000000 75.000000 75.000000 75.000000 75.000000 75.000000 75.000000 75.000000 75.000000 75.000000 75.000000 75.000000 75.000000 75.000000 75.000000 75.000000 75.000000 75.000000 75.000000 75.000000 75.000000 75.000000 75.000000 75.000000 75.000000 75.000000 75.000000 75.000000 75.000000 75.000000 75.000000 75.000000 75.000000 75.000000 75.000000 75.000000 75.000000 75.000000 75.000000 75.000000 75.000000 75.000000 75.000000 75.000000 100.000000 
100.000000 83.332062 77.774048 75.921154 75.000000 75.000000 75.000000 75.000000 75.000000 75.000000 75.000000 75.000000 75.000000 75.000000 75.000000 75.000000 75.000000 75.000000 75.000000 75.000000 75.000000 75.000000 75.000000 75.000000 75.000000 75.000000 75.000000 75.000000 75.000000 75.000000 75.000000 75.000000 75.000000 75.000000 75.000000 75.000000 75.000000 75.000000 75.000000 75.000000 75.000000 75.000000 75.000000 75.000000 75.000000 75.000000 75.000000 75.000000 75.000000 75.000000 75.000000 75.000000 75.000000 75.000000 75.000000 75.000000 75.000000 75.000000 75.000000 75.000000 75.000000 75.000000 75.000000 75.000000 75.000000 75.000000 75.000000 75.000000 75.000000 75.000000 75.000000 75.000000 75.000000 75.000000 75.000000 75.000000 75.000000 75.000000 75.000000 75.000000 75.000000 75.000000 75.000000 75.000000 75.000000 75.000000 75.000000 75.000000 75.000000 75.000000 75.000000 75.000000 75.000000 75.000000 75.000000 75.000000 75.000000 75.000000 75.000000 100.000000 
100.000000 83.333015 77.776766 75.924480 75.000000 75.000000 75.000000 75.000000 75.000000 75.000000 75.000000 75.000000 75.000000 75.000000 75.000000 75.000000 75.000000 75.000000 75.000000 75.000000 75.000000 75.000000 75.000000 75.000000 75.000000 75.000000 75.000000 75.000000 75.000000 75.000000 75.000000 75.000000 75.000000 75.000000 75.000000 75.000000 75.000000 75.000000 75.000000 75.000000 75.000000 75.000000 75.000000 75.000000 75.000000 75.000000 75.000000 75.000000 75.000000 75.000000 75.000000 75.000000 75.000000 75.000000 75.000000 75.000000 75.000000 75.000000 75.000000 75.000000 75.000000 75.000000 75.000000 75.000000 75.000000 75.000000 75.000000 75.000000 75.000000 75.000000 75.000000 75.000000 75.000000 75.000000 75.000000 75.000000 75.000000 75.000000 75.000000 75.000000 75.000000 75.000000 75.000000 75.000000 75.000000 75.000000 75.000000 75.000000 75.000000 75.000000 75.000000 75.000000 75.000000 75.000000 75.000000 75.000000 75.000000 75.000000 75.000000 100.000000 
