100.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 100.000000 
100.000000 50.011162 30.257058 20.972424 15.894247 12.768539 10.670195 9.169876 8.046041 7.173996 6.478487 5.911494 5.440956 5.044660 4.706737 4.415544 4.162351 3.940485 3.744754 3.571065 3.416143 3.277340 3.152492 3.039813 2.937818 2.845261 2.761091 2.684416 2.614471 2.550604 2.492248 2.438915 2.390181 2.345675 2.305074 2.268096 2.234493 2.204048 2.176570 2.151893 2.129873 2.110381 2.093310 2.078564 2.066066 2.055748 2.047556 2.041448 2.037393 2.035369 2.035367 2.037386 2.041437 2.047540 2.055728 2.066041 2.078536 2.093277 2.110344 2.129832 2.151849 2.176522 2.203996 2.234438 2.268038 2.305014 2.345611 2.390115 2.438847 2.492178 2.550532 2.614398 2.684342 2.761017 2.845186 2.937742 3.039737 3.152417 3.277265 3.416069 3.570992 3.744683 3.940415 4.162284 4.415479 4.706675 5.044601 5.440899 5.911441 6.478438 7.173951 8.046000 9.169839 10.670163 12.768512 15.894225 20.972407 30.257047 50.011156 100.000000 
100.000000 69.787589 50.044647 37.738388 29.836024 24.509714 20.742364 17.963266 15.840292 14.171453 12.828457 11.726530 10.807665 10.030946 9.366740 8.793084 8.293373 7.854829 7.467464 7.123359 6.816162 6.540721 6.292810 6.068938 5.866193 5.682130 5.514684 5.362095 5.222861 5.095690 4.979467 4.873226 4.776127 4.687438 4.606520 4.532812 4.465823 4.405122 4.350333 4.301125 4.257209 4.218335 4.184286 4.154875 4.129945 4.109363 4.093022 4.080837 4.072747 4.068710 4.068705 4.072733 4.080815 4.092990 4.109323 4.129896 4.154818 4.184221 4.218262 4.257128 4.301036 4.350237 4.405019 4.465713 4.532696 4.606399 4.687312 4.775996 4.873090 4.979327 5.095547 5.222715 5.361947 5.514534 5.681980 5.866042 6.068787 6.292660 6.540572 6.816015 7.123214 7.467322 7.854691 8.293239 8.792954 9.366616 10.030828 10.807553 11.726425 12.828359 14.171363 15.840210 17.963193 20.742301 24.509660 29.835981 37.738355 50.044625 69.787578 100.000000 
100.000000 79.094548 62.395553 50.100455 41.201747 34.691926 29.826280 26.100527 23.180403 20.843064 18.937353 17.358499 16.032224 14.904716 13.936187 13.096673 12.363223 11.717990 11.146905 10.638737 10.184420 9.776563 9.409082 9.076927 8.775877 8.502375 8.253409 8.026410 7.819178 7.629818 7.456694 7.298384 7.153654 7.021422 6.900746 6.790798 6.690853 6.600274 6.518504 6.445053 6.379494 6.321455 6.270614 6.226695 6.189465 6.158726 6.134320 6.116121 6.104037 6.098007 6.098001 6.104017 6.116088 6.134273 6.158666 6.189391 6.226610 6.270516 6.321344 6.379372 6.444920 6.518360 6.600120 6.690689 6.790625 6.900565 7.021233 7.153458 7.298182 7.456486 7.629605 7.818961 8.026190 8.253186 8.502151 8.775652 9.076702 9.408858 9.776341 10.184201 10.638521 11.146694 11.717784 12.363023 13.096480 13.936002 14.904539 16.032057 17.358342 18.937207 20.842930 23.180282 26.100419 29.826185 34.691845 41.201682 50.100405 62.395520 79.094531 100.000000 
100.000000 84.195047 70.342562 59.066129 50.178582 43.229958 37.770298 33.432157 29.937727 27.083040 24.719387 22.737882 21.058011 19.619498 18.376612 17.294189 16.344846 15.506995 14.763421 14.100254 13.506209 12.972019 12.490016 12.053801 11.658001 11.298073 10.970155 10.670946 10.397610 10.147698 9.919093 9.709951 9.518667 9.343836 9.184229 9.038767 8.906502 8.786604 8.678341 8.581074 8.494243 8.417360 8.350004 8.291812 8.242477 8.201741 8.169395 8.145275 8.129259 8.121266 8.121257 8.129232 8.145231 8.169333 8.201661 8.242380 8.291699 8.349874 8.417214 8.494081 8.580897 8.678150 8.786400 8.906285 9.038538 9.183989 9.343586 9.518407 9.709683 9.918817 10.147416 10.397322 10.670654 10.969860 11.297776 11.657702 12.053503 12.489719 12.971725 13.505918 14.099968 14.763140 15.506721 16.344581 17.293933 18.376366 19.619264 21.057790 22.737674 24.719194 27.082863 29.937565 33.432013 37.770173 43.229852 50.178495 59.066063 70.342517 84.195024 100.000000 
100.000000 87.343077 75.713516 65.642915 57.216489 50.279024 44.592794 39.920071 36.055300 32.831978 30.119267 27.815623 25.842432 24.138646 22.656563 21.358616 20.214968 19.201711 18.299517 17.492637 16.768128 16.115276 15.525148 14.990246 14.504238 14.061746 13.658178 13.289595 12.952600 12.644256 12.362012 12.103644 11.867210 11.651009 11.453549 11.273519 11.109767 10.961279 10.827164 10.706640 10.599024 10.503720 10.420211 10.348054 10.286871 10.236347 10.196226 10.166306 10.146438 10.136522 10.136511 10.146404 10.166251 10.196149 10.236248 10.286750 10.347913 10.420050 10.503539 10.598824 10.706421 10.826927 10.961025 11.109498 11.273235 11.453251 11.650698 11.866887 12.103311 12.361670 12.643906 12.952243 13.289232 13.657812 14.061377 14.503867 14.989876 15.524780 16.114911 16.767767 17.492282 18.299170 19.201371 20.214640 21.358299 22.656258 24.138356 25.842157 27.815365 30.119027 32.831757 36.055100 39.919893 44.592639 50.278892 57.216381 65.642834 75.713461 87.343049 100.000000 
100.000000 89.463743 79.525509 70.575524 62.765430 56.076851 50.401778 45.600027 41.531417 38.070296 35.110071 32.562901 30.357438 28.436080 26.752365 25.268732 23.954688 22.785348 21.740287 20.802635 19.958376 19.195794 18.505038 17.877780 17.306941 16.786476 16.311198 15.876635 15.478920 15.114695 14.781035 14.475382 14.195498 13.939419 13.705418 13.491973 13.297746 13.121558 12.962372 12.819276 12.691472 12.578262 12.479044 12.393298 12.320582 12.260527 12.212833 12.177262 12.153640 12.141851 12.141838 12.153600 12.177196 12.212740 12.260409 12.320438 12.393130 12.478852 12.578046 12.691233 12.819016 12.962091 13.121257 13.297426 13.491635 13.705063 13.939050 14.195115 14.474986 14.780627 15.114279 15.478496 15.876204 16.310762 16.786037 17.306500 17.877339 18.504600 19.195359 19.957947 20.802212 21.739873 22.784945 23.954297 25.268355 26.752003 28.435735 30.357111 32.562595 35.109786 38.070034 41.531180 45.599815 50.401593 56.076694 62.765302 70.575427 79.525444 89.463710 100.000000 
100.000000 90.986385 82.349252 74.368240 67.192851 60.861168 55.337432 50.546834 46.400038 42.807708 39.687812 36.968462 34.588327 32.495859 30.648074 29.009246 27.549688 26.244692 25.073630 24.019222 23.066929 22.204467 21.421411 20.708874 20.059250 19.465999 18.923480 18.426805 17.971728 17.554547 17.172025 16.821326 16.499958 16.205728 15.936704 15.691183 15.467660 15.264811 15.081464 14.916594 14.769297 14.638786 14.524378 14.425484 14.341604 14.272319 14.217288 14.176242 14.148982 14.135377 14.135362 14.148936 14.176166 14.217182 14.272183 14.341439 14.425290 14.524156 14.638537 14.769021 14.916293 15.081139 15.264462 15.467290 15.690792 15.936295 16.205301 16.499515 16.820869 17.171555 17.554066 17.971238 18.426307 18.922976 19.465492 20.058741 20.708366 21.420905 22.203965 23.066433 24.018734 25.073152 26.244226 27.549237 29.008810 30.647655 32.495460 34.587950 36.968108 39.687483 42.807406 46.399764 50.546589 55.337218 60.860987 67.192704 74.368128 82.349176 90.986346 100.000000 
100.000000 92.132542 84.516870 77.355328 70.776562 64.837531 59.539941 54.849832 50.714184 47.072678 43.864994 41.034797 38.531536 36.310939 34.334810 32.570473 30.990111 29.570083 28.290302 27.133675 26.085631 25.133713 24.267243 23.477034 22.755162 22.094767 21.489893 20.935352 20.426615 19.959714 19.531167 19.137913 18.777252 18.446802 18.144460 17.868365 17.616873 17.388529 17.182051 16.996308 16.830306 16.683177 16.554167 16.442626 16.348001 16.269827 16.207728 16.161405 16.130639 16.115283 16.115266 16.130587 16.161319 16.207608 16.269673 16.347813 16.442407 16.553916 16.682895 16.829994 16.995967 17.181683 17.388136 17.616454 17.867924 18.143997 18.446319 18.776750 19.137395 19.530635 19.959169 20.426060 20.934789 21.489324 22.094194 22.754587 23.476459 24.266670 25.133146 26.085070 27.133124 28.289762 29.569557 30.989600 32.569981 34.334337 36.310489 38.531110 41.034397 43.864622 47.072336 50.713874 54.849555 59.539700 64.837327 70.776395 77.355201 84.516785 92.132499 100.000000 
100.000000 93.026912 86.230356 79.759635 73.720531 68.172448 63.134962 58.598359 54.534178 50.903813 47.664677 44.774183 42.192065 39.881538 37.809736 35.947708 34.270180 32.755209 31.383798 30.139523 29.008184 27.977490 27.036789 26.176832 25.389571 24.667988 24.005945 23.398068 22.839636 22.326496 21.854987 21.421876 21.024303 20.659737 20.325937 20.020913 19.742904 19.490350 19.261870 19.056247 18.872408 18.709416 18.566454 18.442819 18.337911 18.251227 18.182357 18.130978 18.096851 18.079817 18.079797 18.096793 18.130882 18.182223 18.251056 18.337703 18.442575 18.566175 18.709103 18.872062 19.055868 19.261462 19.489912 19.742439 20.020422 20.325422 20.659201 21.023746 21.421301 21.854396 22.325891 22.839020 23.397442 24.005313 24.667351 25.388932 26.176193 27.036153 27.976859 29.007561 30.138911 31.383198 32.754624 34.269613 35.947161 37.809211 39.881038 42.191592 44.773739 47.664264 50.903434 54.533834 58.598052 63.134694 68.172221 73.720347 79.759494 86.230261 93.026864 100.000000 
